,-4,-2,0,2,4,6,8,10,
0,37.866666690508524,62.133333333333326,87.7333333492279,96.39999999999999,98.13333333333333,98.8,99.06666666666666,99.2,99.2
1,31.200000003973642,56.26666671435038,87.06666661898295,95.6,98.13333333333333,99.33333333333333,99.2,99.2,99.2
2,31.200000023841856,54.93333331743876,83.19999996821086,94.93333328564961,98.0,98.66666666666667,98.93333333333332,98.93333333333332,98.93333333333332
3,32.66666668256124,59.199999999999996,88.26666661898295,95.46666661898296,98.4,98.8,98.93333333333332,98.93333333333332,98.93333333333332
4,30.800000003973643,64.1333333015442,92.26666666666667,97.99999995231629,98.66666666666667,98.93333333333332,98.93333333333332,98.8,98.93333333333332
5,32.5333333492279,62.53333336512248,91.73333328564962,97.86666666666667,98.8,98.8,98.93333333333332,98.93333333333332,98.8
6,33.06666669050852,63.866666650772096,91.73333330154418,98.0,98.66666666666667,98.93333333333332,99.06666666666666,98.93333333333332,98.93333333333332
7,30.13333333730698,62.933333301544195,92.0,97.73333328564962,98.66666666666667,98.93333333333332,98.93333333333332,98.8,98.93333333333332
8,43.86666671435038,70.93333336512248,91.46666666666667,98.26666666666667,99.33333333333333,99.33333333333333,99.2,98.66666666666667,97.86666666666667
9,32.00000002384186,50.00000001589457,81.46666661898296,95.19999995231629,98.4,99.2,99.2,99.2,99.33333333333333
