,-4,-2,0,2,4,6,8,10,
0,11.2,12.933333333333334,17.066666666666666,26.4,41.46666666666667,52.0,57.333333333333336,61.733333333333334,61.06666666666667
1,10.533333333333333,13.466666666666667,16.533333333333335,26.0,41.6,52.266666666666666,58.666666666666664,59.06666666666667,63.46666666666667
2,11.066666666666666,12.666666666666666,19.466666666666665,26.0,43.333333333333336,54.0,61.2,59.86666666666667,63.333333333333336
3,11.066666666666666,15.066666666666666,17.066666666666666,26.8,38.13333333333333,53.06666666666667,57.333333333333336,58.93333333333333,61.733333333333334
4,9.6,12.8,21.2,28.666666666666668,42.0,56.4,59.06666666666667,63.86666666666667,62.0
5,10.933333333333334,14.133333333333333,18.666666666666668,26.8,46.266666666666666,53.06666666666667,61.86666666666667,64.0,65.6
6,11.2,14.8,18.266666666666666,26.8,41.86666666666667,54.93333333333333,62.666666666666664,62.266666666666666,59.2
7,11.2,12.266666666666667,19.333333333333332,25.466666666666665,43.2,53.46666666666667,60.93333333333333,62.93333333333333,64.26666666666667
8,37.6,50.0,65.6,90.0,97.33333333333333,99.2,99.33333333333333,99.46666666666667,99.6
9,38.8,53.06666666666667,69.86666666666666,92.13333333333334,98.13333333333334,98.93333333333334,99.33333333333333,99.33333333333333,99.6
