,-4,-2,0,2,4,6,8,10,
0,23.33333334525426,31.466666690508525,38.0,44.4,48.93333338101705,56.66666671435038,62.39999996821085,63.733333365122476,64.79999996821086
1,28.933333337306976,34.400000007947284,44.80000000397364,61.600000047683714,62.66666665077209,63.4666666507721,65.3333333015442,66.13333336512248,66.39999996821085
2,29.33333335717519,37.60000002384186,47.066666674613955,60.00000004768371,62.799999984105426,64.53333338101704,65.3333333015442,65.73333336512248,66.39999996821085
3,23.200000011920928,30.266666690508526,36.533333341280624,43.20000000794729,48.80000004768372,56.533333381017044,62.13333330154419,63.06666663487752,65.06666663487752
4,28.9333333392938,41.73333335717519,48.26666667461395,54.533333357175195,57.99999999999999,57.60000002384186,58.26666667461395,58.66666667461396,60.13333334128062
5,28.9333333392938,41.866666690508524,48.26666667461395,54.400000023841855,58.13333333333334,57.60000002384186,58.133333341280625,58.66666667461396,60.13333334128062
6,28.9333333392938,41.866666690508524,48.26666667461395,54.400000023841855,58.13333333333334,57.60000002384186,58.133333341280625,58.66666667461396,60.13333334128062
7,28.80000002384186,39.866666690508524,47.20000002384186,51.60000001589458,54.800000023841854,56.800000023841854,56.26666668256124,58.40000001589457,58.400000007947284
8,21.866666690508524,32.533333357175195,45.60000000794729,53.46666669845581,54.666666714350384,55.06666671435039,56.533333381017044,56.133333381017046,56.79999998410543
9,23.86666667064031,32.80000000794729,47.466666690508525,51.46666667461395,55.86666671435038,56.26666671435038,56.53333331743876,56.93333331743876,56.79999998410543
