,-4,-2,0,2,4,6,8,10,
0,35.46666666666667,57.99999999999999,76.4,93.86666666666666,98.53333333333333,99.46666666666667,99.2,99.46666666666667,99.6
1,38.4,52.400000000000006,67.60000000000001,89.46666666666667,97.86666666666667,99.06666666666666,99.33333333333333,99.2,98.93333333333332
2,33.733333333333334,43.46666666666666,60.8,92.0,98.66666666666667,99.6,99.6,99.6,99.46666666666667
3,36.53333333333333,51.2,65.73333333333333,84.13333333333334,93.60000000000001,98.4,99.2,99.46666666666667,99.6
4,27.73333333333333,45.06666666666666,71.6,90.93333333333334,98.8,99.46666666666667,99.46666666666667,99.46666666666667,99.46666666666667
5,32.0,48.93333333333334,71.06666666666666,95.86666666666666,98.93333333333332,99.6,99.33333333333333,99.46666666666667,99.6
6,31.866666666666667,46.53333333333333,67.60000000000001,93.86666666666666,98.8,99.46666666666667,99.33333333333333,99.33333333333333,99.6
7,22.666666666666664,34.93333333333333,70.13333333333334,92.13333333333334,98.66666666666667,99.46666666666667,99.6,99.6,99.73333333333333
8,37.86666666666667,48.4,65.06666666666666,79.73333333333333,93.60000000000001,98.0,98.66666666666667,99.06666666666666,99.2
9,38.93333333333333,47.46666666666667,58.4,74.26666666666667,90.4,97.6,98.53333333333333,98.93333333333332,99.2
