,-4,-2,0,2,4,6,8,10,
0,35.46666666666667,57.6,76.4,93.2,98.66666666666667,99.46666666666667,99.2,99.46666666666667,99.6
1,38.666666666666664,52.53333333333333,67.33333333333333,89.6,97.86666666666666,99.06666666666666,99.06666666666666,99.2,98.53333333333333
2,33.46666666666667,43.46666666666667,60.93333333333333,92.13333333333334,98.66666666666667,99.6,99.6,99.6,99.46666666666667
3,36.266666666666666,50.666666666666664,65.6,84.4,93.6,98.4,99.33333333333333,99.46666666666667,99.46666666666667
4,27.733333333333334,44.93333333333333,71.6,91.2,98.8,99.46666666666667,99.46666666666667,99.46666666666667,99.46666666666667
5,32.266666666666666,48.93333333333333,71.46666666666667,96.0,98.93333333333334,99.6,99.33333333333333,99.46666666666667,99.6
6,32.0,46.4,68.0,93.86666666666666,98.93333333333334,99.46666666666667,99.33333333333333,99.33333333333333,99.6
7,22.8,34.93333333333333,70.13333333333334,92.13333333333334,98.66666666666667,99.46666666666667,99.6,99.6,99.73333333333333
8,38.0,48.4,65.06666666666666,79.86666666666666,93.6,98.0,98.53333333333333,98.93333333333334,99.33333333333333
9,39.06666666666667,47.46666666666667,58.666666666666664,74.93333333333334,90.4,97.73333333333333,98.53333333333333,98.8,99.2
