,-4,-2,0,2,4,6,8,10,
0,28.666666682561235,46.00000004768371,65.99999996821086,80.40000001589456,88.4,91.86666666666666,93.86666666666666,94.13333333333334,94.26666666666667
1,26.933333357175194,45.06666666666666,66.40000003178915,79.46666661898296,87.6,92.93333333333334,93.73333333333333,94.8,95.19999999999999
2,24.533333349227906,42.93333333333334,66.26666669845581,79.60000001589457,88.53333328564962,92.4,94.8,94.66666666666667,94.93333333333334
3,23.200000023841856,41.600000047683714,68.80000001589457,81.60000001589457,90.26666666666667,93.06666666666666,95.06666666666666,95.19999999999999,95.6
4,37.06666668256124,70.53333330154419,90.39999995231628,94.66666666666667,94.8,95.46666666666667,95.73333333333333,95.86666666666666,95.46666666666667
5,41.86666667461395,69.86666669845582,89.5999999523163,94.93333328564961,95.73333333333333,96.66666661898296,97.2,96.93333333333334,96.93333333333334
6,23.86666667064031,50.13333331743877,79.46666668256124,90.13333328564961,93.46666666666667,95.19999999999999,94.8,94.8,95.33333333333334
7,37.06666668256124,63.866666666666674,87.3333333492279,92.79999995231628,94.8,95.99999995231629,96.53333333333333,96.0,96.0
8,33.200000015894574,57.19999998410543,82.26666668256124,93.06666661898295,96.39999999999999,96.53333333333333,97.06666666666666,96.93333333333334,96.66666666666667
9,40.13333334128062,68.53333336512247,91.33333328564962,95.73333333333333,98.4,98.53333333333333,98.66666666666667,98.4,98.53333333333333
