,-4,-2,0,2,4,6,8,10,
0,33.86666667461395,47.99999996821086,73.6,85.2,91.33333333333333,93.33333333333333,95.33333333333334,95.19999999999999,95.73333333333333
1,33.466666674613954,50.40000003178914,73.73333333333333,86.4,90.13333328564961,94.13333333333334,94.93333333333334,95.6,95.73333333333333
2,33.86666666666667,48.266666634877524,74.0,85.2,91.73333333333333,93.60000000000001,95.33333333333334,95.33333333333334,95.73333333333333
3,33.33333335717519,48.266666666666666,70.93333328564961,84.8,91.2,94.0,94.0,94.93333333333334,95.46666666666667
4,40.66666665077209,64.39999995231629,80.0,87.86666666666667,92.0,93.46666666666667,94.8,95.19999995231629,95.86666666666666
5,45.600000047683714,65.60000001589458,80.26666661898295,89.46666666666667,94.13333333333334,96.26666666666667,96.26666666666667,96.13333333333334,96.53333333333333
6,48.66666669845581,69.6,80.4,89.86666666666666,93.2,94.93333333333334,94.93333333333334,95.73333333333333,96.13333333333334
7,46.26666669845581,67.33333328564962,78.26666666666667,86.4,90.53333333333333,92.53333333333333,93.06666661898295,94.26666666666667,94.66666661898296
8,45.33333338101705,60.00000003178915,78.40000001589456,92.93333333333334,98.0,98.93333333333332,98.53333333333333,98.93333333333332,98.8
9,49.86666666666667,61.333333285649616,80.53333328564962,94.93333333333334,97.86666666666667,98.66666666666667,98.93333333333332,98.8,99.2
