,-4,-2,0,2,4,6,8,10,
0,34.13333333333333,57.99999999999999,76.53333333333333,94.39999999999999,98.93333333333332,99.6,99.46666666666667,99.73333333333333,99.73333333333333
1,34.4,58.666666666666664,82.8,97.86666666666667,99.6,99.73333333333333,99.6,99.6,99.73333333333333
2,36.53333333333333,62.0,91.33333333333333,99.06666666666666,99.33333333333333,99.73333333333333,99.6,99.73333333333333,99.6
3,28.26666666666667,52.666666666666664,80.26666666666667,97.06666666666666,99.46666666666667,99.6,99.73333333333333,99.73333333333333,99.73333333333333
4,21.6,39.2,59.199999999999996,74.53333333333333,90.93333333333334,98.26666666666667,99.06666666666666,98.93333333333332,99.33333333333333
5,22.400000000000002,40.13333333333333,61.86666666666667,80.66666666666666,96.13333333333334,99.2,99.46666666666667,99.6,99.6
6,46.53333333333333,64.93333333333334,84.66666666666667,97.73333333333333,99.2,99.33333333333333,99.46666666666667,99.73333333333333,99.73333333333333
7,35.06666666666667,64.26666666666667,81.6,97.06666666666666,99.46666666666667,99.73333333333333,99.73333333333333,99.73333333333333,99.6
8,34.93333333333333,48.4,72.66666666666667,93.06666666666666,99.33333333333333,99.46666666666667,99.73333333333333,99.73333333333333,99.73333333333333
9,29.2,64.66666666666666,85.86666666666667,96.93333333333334,99.33333333333333,99.73333333333333,99.73333333333333,99.6,99.6
