,-4,-2,0,2,4,6,8,10,
0,49.73333331743876,72.80000001589457,93.19999995231628,98.26666666666667,98.8,99.2,99.06666666666666,99.33333333333333,99.33333333333333
1,54.39999998410543,78.66666661898294,94.79999995231628,98.53333333333333,99.2,99.33333333333333,99.46666666666667,99.46666666666667,99.6
2,47.733333365122476,71.59999996821085,95.33333333333334,98.0,98.93333333333332,99.06666666666666,99.06666666666666,99.06666666666666,99.2
3,55.333333333333336,81.59999996821085,94.39999999999999,98.13333333333333,98.8,99.06666666666666,99.06666666666666,99.2,99.2
4,45.4666666507721,67.86666663487753,87.46666661898294,94.79999995231628,98.53333333333333,99.06666666666666,99.33333333333333,99.46666666666667,99.2
5,36.800000015894575,59.60000003178914,84.66666668256124,94.39999995231628,98.4,99.06666666666666,99.46666666666667,99.06666666666666,99.2
6,41.06666671435038,62.53333330154419,87.86666661898295,97.2,99.06666666666666,99.06666666666666,99.06666666666666,99.06666666666666,99.06666666666666
7,39.466666674613954,59.99999998410542,80.40000001589456,92.66666661898296,98.13333328564961,98.93333333333332,99.33333333333333,99.33333333333333,99.06666666666666
8,35.60000001589457,63.600000031789136,86.39999995231629,96.39999995231628,99.33333333333333,99.2,99.6,99.6,99.46666666666667
9,34.400000007947284,62.666666714350384,82.79999996821086,91.19999995231628,97.2,98.8,98.8,99.06666666666666,99.06666666666666
