,-4,-2,0,2,4,6,8,10,
0,67.73333333333333,84.13333333333334,92.93333333333334,95.33333333333333,95.86666666666666,95.73333333333333,96.13333333333334,96.13333333333334,95.46666666666667
1,52.666666666666664,62.4,82.8,90.8,94.26666666666667,95.86666666666666,96.13333333333334,96.26666666666667,96.53333333333333
2,55.2,72.4,87.73333333333333,92.8,95.33333333333333,95.6,94.66666666666667,95.46666666666667,95.73333333333333
3,58.93333333333333,72.66666666666667,80.4,88.26666666666667,92.4,94.93333333333334,94.93333333333334,95.46666666666667,95.46666666666667
4,30.133333333333333,42.8,58.93333333333333,77.06666666666666,84.53333333333333,89.06666666666666,90.66666666666667,92.93333333333334,93.86666666666666
5,34.53333333333333,50.53333333333333,63.2,81.2,87.73333333333333,89.06666666666666,90.0,90.0,90.13333333333334
6,48.0,61.46666666666667,78.0,87.73333333333333,90.66666666666667,92.26666666666667,92.66666666666667,93.06666666666666,92.66666666666667
7,28.8,39.86666666666667,54.0,74.8,82.13333333333334,84.4,85.2,82.93333333333334,85.73333333333333
8,43.86666666666667,56.266666666666666,66.13333333333334,79.46666666666667,89.73333333333333,93.46666666666667,94.53333333333333,95.46666666666667,95.6
9,46.13333333333333,51.6,64.26666666666667,84.13333333333334,92.13333333333334,95.06666666666666,96.0,96.26666666666667,96.8
