,-4,-2,0,2,4,6,8,10,
0,42.93333333333334,68.26666668256124,81.06666669845582,85.33333333333334,87.86666666666667,87.73333333333333,88.0,88.26666666666667,89.06666666666668
1,43.86666671435038,72.39999995231628,81.46666666666667,85.46666666666667,87.86666666666667,89.2,89.86666666666666,89.06666666666668,89.86666666666666
2,49.06666668256124,71.60000001589457,81.73333333333333,86.53333333333333,87.46666666666667,88.26666666666667,89.46666666666667,89.60000000000001,89.60000000000001
3,42.53333335717519,67.19999998410543,81.99999995231629,84.8,88.26666666666667,87.86666666666667,89.33333333333333,88.53333333333333,89.46666666666667
4,44.26666667461395,67.86666661898295,80.26666661898295,84.53333333333333,86.53333333333333,86.26666666666667,86.0,86.26666666666667,84.93333333333334
5,34.80000004768372,50.53333336512248,72.5333333492279,80.93333333333334,84.39999999999999,86.66666666666667,86.66666666666667,88.26666666666667,88.8
6,42.13333338101705,59.06666668256124,76.26666661898295,81.2,84.13333333333334,84.66666666666667,86.8,85.6,87.6
7,39.33333334128062,59.06666668256124,75.73333328564962,81.06666666666666,83.6,84.8,86.13333333333333,85.33333333333334,87.06666666666666
8,52.26666668256124,77.60000001589458,86.93333328564961,91.73333328564962,92.0,93.2,93.60000000000001,93.46666666666667,92.93333333333334
9,53.33333331743876,76.40000001589458,84.93333328564961,88.8,91.33333333333333,92.66666666666666,92.4,92.80000000000001,92.80000000000001
