,-4,-2,0,2,4,6,8,10,
0,9.733333333333333,14.666666666666666,19.6,29.86666666666667,47.599999999999994,57.46666666666667,64.26666666666667,64.8,64.26666666666667
1,9.466666666666667,13.333333333333334,20.266666666666666,29.333333333333332,45.33333333333333,56.53333333333334,62.66666666666667,65.06666666666666,63.6
2,10.8,13.866666666666665,20.133333333333333,28.26666666666667,46.666666666666664,57.733333333333334,62.53333333333333,64.8,65.86666666666666
3,9.6,13.466666666666665,20.0,27.333333333333332,46.666666666666664,57.333333333333336,62.4,63.46666666666667,64.66666666666666
4,34.93333333333333,50.93333333333333,75.06666666666668,86.66666666666667,91.73333333333333,94.53333333333333,94.8,94.53333333333333,93.73333333333333
5,28.666666666666668,46.666666666666664,61.86666666666667,78.53333333333333,86.4,89.46666666666667,92.4,93.33333333333333,94.53333333333333
6,34.0,38.4,60.53333333333333,76.66666666666667,85.6,90.4,92.0,93.33333333333333,93.73333333333333
7,46.93333333333333,57.46666666666667,73.46666666666667,84.66666666666667,88.26666666666667,90.66666666666666,92.53333333333333,93.73333333333333,94.53333333333333
8,47.46666666666667,53.333333333333336,68.53333333333333,90.66666666666666,94.93333333333334,96.13333333333334,97.06666666666666,97.6,97.73333333333333
9,46.53333333333333,53.86666666666666,66.0,88.8,94.66666666666667,96.53333333333333,97.06666666666666,96.53333333333333,96.93333333333334
