,-4,-2,0,2,4,6,8,10,
0,33.33333334922791,58.00000001589457,75.6,88.53333333333333,93.86666666666666,97.06666666666666,97.06666666666666,96.8,96.8
1,34.66666669845581,49.46666668256124,74.26666661898295,86.66666666666667,94.26666666666667,96.53333333333333,97.33333333333334,97.06666666666666,97.33333333333334
2,34.26666668256124,54.93333334922791,74.66666661898294,86.13333333333333,95.06666666666666,96.39999999999999,97.73333333333333,97.2,97.46666666666667
3,33.73333331743876,49.200000031789145,72.0,86.66666666666667,93.73333333333333,96.13333333333334,97.33333333333334,97.86666666666667,98.13333333333333
4,33.86666667461395,49.73333331743876,68.13333328564963,86.13333328564961,93.86666666666666,96.26666666666667,97.73333333333333,97.86666666666667,97.46666666666667
5,34.80000000794728,51.06666669845581,74.66666668256123,86.66666661898294,95.6,96.39999999999999,97.6,96.66666666666667,96.8
6,38.13333335717519,52.39999996821085,70.5333333492279,89.06666661898295,94.39999999999999,96.26666666666667,96.93333333333334,96.93333333333334,97.33333333333334
7,33.2,51.333333301544194,75.46666661898294,88.0,94.0,96.0,95.86666666666666,96.39999999999999,95.06666666666666
8,40.266666666666666,57.7333333492279,79.60000001589457,89.19999995231629,94.0,96.66666666666667,97.6,96.66666666666667,97.2
9,27.733333349227905,51.200000047683716,77.19999996821085,86.80000001589457,93.06666666666666,96.0,97.86666666666667,97.33333333333334,97.46666666666667
