,-4,-2,0,2,4,6,8,10,
0,14.266666666666667,28.8,55.733333333333334,81.73333333333333,93.2,97.06666666666666,98.0,98.93333333333334,99.6
1,15.2,24.8,52.93333333333333,80.13333333333334,92.93333333333334,97.2,98.8,99.06666666666666,99.46666666666667
2,15.6,31.866666666666667,60.8,85.86666666666666,94.4,98.0,98.66666666666667,99.2,99.46666666666667
3,18.133333333333333,31.466666666666665,59.2,87.6,96.13333333333334,98.26666666666667,99.2,99.46666666666667,99.6
4,12.133333333333333,15.2,19.6,25.733333333333334,44.93333333333333,54.266666666666666,59.06666666666667,62.93333333333333,61.06666666666667
5,9.2,14.4,18.4,28.0,42.53333333333333,55.46666666666667,57.86666666666667,59.86666666666667,61.86666666666667
6,10.4,11.733333333333333,20.0,27.866666666666667,43.6,51.46666666666667,57.733333333333334,64.13333333333334,62.266666666666666
7,10.8,12.933333333333334,17.866666666666667,27.6,42.13333333333333,55.2,60.666666666666664,62.93333333333333,61.46666666666667
8,41.733333333333334,57.333333333333336,70.66666666666667,90.4,97.2,98.8,99.2,99.06666666666666,99.2
9,45.333333333333336,62.13333333333333,83.06666666666666,93.6,97.46666666666667,98.93333333333334,99.06666666666666,99.2,99.2
